PartNo,PartRev,PartStatus,PartDescription,PartGroupCode,PartNominal,PartGroupSubCode,PartAdditionalRef,PartDrawingNo,PartDrawingPath,PartMainlyPurchased,PartMaterialSpec,PartMaterialCost,PartMaterialCostStd,PartLabourSetUpCost,PartLabourRunCost,PartLabourCostStd,PartSubconCostStd,PartLabourSetUpTime,PartLabourRunTime,PartPurchasingCost,PartSubContractCost,PartSundryCost,PartSellingPrice,PartStandardCost,PartUOM,PartUOP,PartUOMUOPConv,PartDefLocation,PartStockActive,PartStockQuarantine,PartStockSORequirement,PartStockWORequirement,PartStockSOAllocated,PartStockOnOrderSO,PartStockOnOrderPO,PartStockOnOrderWO,PartLeadTime,PartLeadTimeSales,PartLeadTimeMan,PartMOQWO,PartMOQSO,PartMOQPO,PartMinStockLev,PartSafetyStockLev,PartROL,PartROLUOM,PartROQ,PartROQUOM,PartWidth,PartReviewed,PartPrefSupplier,PartDefCust,PartCommodityCode,PartWeight,PartNominal_PO,PartStockableItem,PartLifedItem,PartSaleableItem,PartCreated,PartBOMName,PartBOMRev,PartRoutName,PartRoutRev,PartGenTypeName,PartCalibToolRef,PartDefaultAltCust,PartDefaultAltSupp,PartPhantom,PartStandardCostAutoUpdate,PartCofCRequired,PartRequiresRelease,PartDefaultJobType,PartIsForecastItem,PartStockWORequirement_Forecast,PartStockOnOrderWO_Forecast,PartLabourSetUpCost_SalesRate,PartLabourRunCost_SalesRate,PartMachiningPercentage,PartMaxStockLev,PartSheetX,PartSheetY,PartStockCategory,PartRoundUpBatchQty,PartBatchQtyWO,PartBatchQtyPO,PartPurchasingCostLastUpdated,PartSellingPriceLastUpdated,PartStandardCostLastUpdated,PartFinishType,PartPricePerKG,PartLinkedPN,PartLastStockCheck,PartSheetThickness,PartSheetGrade,PartStockedIn,PartPurchasingCostPerTonne,PartReclaim,PartSectionalArea,PartStandardLength,PartStandardBreadth,PartBOMPath,PartIsFreeIssueItem,PartVATIDOverwrite_Sales,PartVATID_Sales,PartVATIDOverwrite_Purchase,PartVATID_Purchase,PartStockRequiresRelease,PartBOMLocked,PartRoutingLocked,PartBOMWeight,PartUsedInUnit,PartMSLOfStdSizeUnits,InventoryAssociatedDocuments,InventoryLaserParameters(PartNo),InventoryLaserParameters(PartNo) 2,InventoryPartBOM(PartNo),InventoryPartBOM(PartNo) 2,InventoryPartRouting,InventoryPriceMatrix,InventorySubContractPriceMatrix_NEW,SalesOrderDetails,StockAllocationWO,WorksOrdersBOM,tlkpFinishType,tlkpInventoryGroupCode,tlkpInventoryStatus,tlkpStockLocations,tlkpWOJobType,zzz_InventoryBOM(PartNo),zzz_InventoryBOM(PartNo) 2
AF0300,0,1,HOUSING - SPLICE SHELL A,SALES,(Default),null,null,AF0300,null,FALSE,null,2160,2160,0,629,629,3250,0,18.5,0,0,0,8248,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,02/02/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,629,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF0301,0,1,HOUSING - SPLICE SHELL B,SALES,(Default),null,null,AF0301,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,02/02/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF0302,0,1,SOCKET - SPELTER A,SALES,(Default),null,null,AF0302,null,FALSE,null,1,1,0,119,119,2125,0,3.5,0,0,0,2972,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,16/02/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,119,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF0310,0,1,SOCKET - SPELTER B,SALES,(Default),null,null,AF0310,null,FALSE,null,1,1,0,119,119,1678,0,3.5,0,0,0,2382,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,16/02/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,119,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF0619,null,1,'A' FRAME HYD ASSEMBLY,SALES,(Default),null,null,AF0619,null,FALSE,null,3000,3000,0,136,136,0,0,4,0,0,0,2412,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,03/07/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,136,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF0654,,1,TSS TRACKER SUPPORT FRAME,SALES,(Default),null,null,AF0654,null,FALSE,null,1,1,0,0,0,0,0,0,0,0,0,1804,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,,0,FALSE,,null,(Default),0,(Default),FALSE,FALSE,FALSE,11/04/2012 00:00:00,STANDARD,1,Manufacture Route,1,,0,,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF0769,null,1,TSS TRACKER DEPLOYMENT BOOM,SALES,(Default),null,null,AF0769,null,FALSE,null,1,1,0,748,748,0,0,22,0,0,0,1552,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,11/04/2012 00:00:00,STANDARD,1,Manufacture Route,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,748,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1079,1,1,PLATE GUIDE A-FRAME ANTI-CRUSH 8Te A-FRAME,SALES,(Default),null,null,AF1079,null,FALSE,null,5,0,0,20.966667,0,0,0,0.61666667,0,0,0,168,0,Each,Each,5,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,02/01/2013 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,20.966667,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1222,null,1,Anti Crush Valve Assembly AF1222,SALES,(Default),null,null,AF1222,null,FALSE,null,1,1,0,34,34,0,0,1,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,17/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,34,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1222.,null,1,ASSEMBLY ANTI CRUSH VALVE,SALES,(Default),null,null,AF1222,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,30/01/2013 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1286,null,1,Fabrication Fleeting Frame,SALES,(Default),null,null,AF1286,null,FALSE,null,3795,3795,0,2737,2737,750,0,80.5,0,0,0,6200,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,09/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,2737,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1287,null,1,Fleeting Carriage Assembly - AF1287,SALES,(Default),null,null,AF1287,null,FALSE,null,4815,4815,0,0,7752,1900,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,45,45,45,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,03/01/2012 00:00:00,Manually Edited,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1330,null,1,Skid Base 6te A-Frame AF1330,SALES,(Default),null,null,AF1330,null,FALSE,null,6515,6515,0,9418,9418,3450,0,277,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,13/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,9418,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1428,null,1,Skid Base Assembly AF1428,SALES,(Default),null,null,AF1428,null,FALSE,null,6545,6545,0,68,9777.83,3450,0,2,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,13/01/2012 00:00:00,Manually Edited,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,68,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1710,null,1,TSS TRACKER STOWING DOCK,SALES,(Default),null,null,AF1710,null,FALSE,null,1,1,0,0,0,0,0,0,0,0,0,257,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,11/04/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1726,null,1,WELD ASSY WINCH FRAME BRACKETS,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,05/05/2017 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,0,0,0,0,0,null,FALSE,0,0,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1731,null,1,FABRICATION HYDRAULICS FRAME,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,05/05/2017 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,0,0,0,0,0,null,FALSE,0,0,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1762,null,1,Latch Frame Assembly AF1762,SALES,(Default),null,null,AF1762,null,FALSE,null,1,1,0,68,68,0,0,2,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,13/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,68,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1837 LH,null,1,Trackbox (Port Side) DRG AF1837,SALES,(Default),null,null,AF1837,null,FALSE,null,3860,3860,0,9860,9860,3565,0,290,0,0,0,20948,0,Each,Each,1,3 SHOP ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,16/05/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,9860,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1838 RH,null,1,Trackbox (Port Side) DRG AF1837,SALES,(Default),null,null,AF1837,null,FALSE,null,3860,3860,0,9860,9860,3565,0,290,0,0,0,20948,0,Each,Each,1,3 SHOP ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,24/05/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,9860,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF1855,null,1,Gantry 6te Assembly AF1855,SALES,(Default),null,null,AF1855,null,FALSE,null,7629,7629,0,68,21617.63,8371,0,2,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,13/01/2012 00:00:00,Manually Edited,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,68,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2027,0,1,FABRICATION LIFT WINCH DRUM,SALES,(Default),null,null,AF2027 LH (OPP HAND),null,FALSE,null,1940,1940,0,2881.5,2881.5,8428,0,84.75,0,0,0,15585,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,03/02/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,2881.5,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2028,0,1,FABRICATION LIFT WINCH DRUM,SALES,(Default),null,null,AF2028 RH (AS DRAWN),null,FALSE,null,1940,1940,0,2881.5,2881.5,8428,0,84.75,0,0,0,15585,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,03/02/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,2881.5,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2115,null,1,BUSH EXTRACTION CUP,SALES,(Default),null,null,AF2115,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,10/05/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2308,0,1,GUARD CABLE GUIDE LOWER,SALES,(Default),null,null,AF2308,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,14/03/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2309,0,1,GUARD CABLE GUIDE UPPER,SALES,(Default),null,null,AF2309,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,14/03/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2335,null,1,Grating (Flooring) Assembly 6te Skid AF2335,SALES,(Default),null,null,AF2335,null,FALSE,null,1,1,0,68,68,0,0,2,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,13/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,68,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2844,0,1,GUARD SUPPORT,SALES,(Default),null,null,AF2844,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,14/03/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2850,0,1,FABRICATION LOWER DIVERTER SHEAVE FRAME,SALES,(Default),null,null,AF2850,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,14/03/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2851,0,1,FABRICATION UPPER DIVERTER SHEAVE FRAME,SALES,(Default),null,null,AF2851,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,14/03/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF2938,null,1,Anti Crush Manifold Assembly AF2938,SALES,(Default),null,null,AF2938,null,FALSE,null,1,1,0,34,34,0,0,1,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,17/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,34,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AF3104,3,1,ANTI CRUSH VALVE ASSEMBLY,SALES,(Default),null,null,AF3104,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,26/04/2013 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
