WONo,WOPartNo,WORef,WOSalesOrder,WOLineNo,WOStatus,WOProjectNo,WOQty,WOQtyReceived,WOQtyOS,WOCreationDate,WOCreatedByUser,WOSchedStartDate,WOSchedFinishDate,WOActualStartDate,WOActualFinishDate,WODateTotalQtyReceived,WOJobType,WOPriority,WOMasterNo,WOblnLotCards,WOLotQty,WOReprintNo,WOLastBatchNo,WORevNo,WOBonus,WOBookingRef,WOParentNo,WOBOMName,WOBOMRev,WORoutName,WORoutRev,WOOffPlanReason,WOTycoTestID,WOEstMatCost,WOEstLabCost,WOEstSubCost,WOEstOrigQty,WOSFLStatus,WODepartment,WOStandard,WOIsForecast,WOOriginalForecastNo,WOForecastCustomer,MasterWO_SO,MasterWO_SOLine,WOLevel,WOIssueLocation,WOEarliestStartDate,WOSplitFromWONo,WOCastCode,WO3rdPartyUpdate,PM_DateSentToPM,PM_NestNo,PM_DateSentToMachine,PM_DateCut,StockAllocationWO,WorksOrdersBOM,WorksOrdersRouting,tlkpWOJobType
17016,E/14406-13,PO3144 - 0,6135,13,50,null,1,1,0,20/09/2021 00:00:00,JACQUELINE GATENBY,20/09/2021 00:00:00,20/09/2021 00:00:00,21/09/2021 00:00:00,20/12/2021 00:00:00,20/12/2021 00:00:00,null,99,17016,FALSE,0,3,1,null,0,null,17016,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6135,13,0,null,20/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17015,E/14406-12,PO3144 - 0,6135,12,50,null,1,1,0,20/09/2021 00:00:00,JACQUELINE GATENBY,20/09/2021 00:00:00,20/09/2021 00:00:00,22/09/2021 18:06:00,11/10/2021 00:00:00,11/10/2021 00:00:00,null,99,17015,FALSE,0,0,1,null,0,null,17015,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6135,12,0,null,20/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17014,E/15281-1,4700236869 / GB15,6255,1,50,null,1,1,0,20/09/2021 00:00:00,JACQUELINE GATENBY,20/09/2021 00:00:00,23/09/2021 00:00:00,20/09/2021 00:00:00,15/10/2021 00:00:00,15/10/2021 00:00:00,null,99,17014,FALSE,0,0,1,null,0,null,17014,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6255,1,0,null,20/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17013,E/15238-1,tbc,6254,1,50,null,1,1,0,08/09/2021 00:00:00,MICHELLE DARRELL,10/09/2021 00:00:00,24/10/2021 00:00:00,14/09/2021 00:00:00,11/08/2022 00:00:00,02/12/2021 00:00:00,null,null,17013,FALSE,0,3,1,null,0,null,17013,STANDARD,null,STANDARD,null,null,0,25203.39,192456.5139,7896.97,1,null,null,-1,FALSE,0,null,6254,1,0,null,10/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17012,10089,DUK-102554 - YPL PO 4500004644,6050,5,50,null,1,0,1,07/09/2021 00:00:00,MICHELLE DARRELL,07/09/2021 00:00:00,08/09/2021 00:00:00,01/10/2021 00:00:00,29/03/2022 00:00:00,null,null,99,17012,FALSE,0,0,0,null,0,null,17012,STANDARD,null,STANDARD,null,null,0,0,0,4450,1,null,null,-1,FALSE,0,null,6050,5,0,null,07/09/2021 00:00:00,0,null,NEW,null,null,null,null,[Table],[Table],[Table],
17011,E/15258-1,4700235680/GB15,6253,1,50,null,1,1,0,06/09/2021 00:00:00,MICHELLE DARRELL,26/09/2021 00:00:00,28/09/2021 00:00:00,11/09/2021 10:16:00,15/03/2022 00:00:00,15/03/2022 00:00:00,null,null,17011,FALSE,0,0,1,null,0,null,17011,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6253,1,0,null,26/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17010,e/15094-2,SAIPEM-LOGGS LOA/21010,6230,2,50,null,1,1,0,01/09/2021 00:00:00,JACQUELINE GATENBY,01/09/2021 00:00:00,01/09/2021 00:00:00,01/09/2021 00:00:00,02/12/2021 00:00:00,02/12/2021 00:00:00,null,99,17010,FALSE,0,0,1,null,0,null,17010,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6230,2,0,null,01/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17009,E/15254-1,4700239442 / GB15,6252,1,50,null,1,1,0,01/09/2021 00:00:00,JACQUELINE GATENBY,01/09/2021 00:00:00,01/09/2021 00:00:00,31/08/2021 00:00:00,13/10/2021 00:00:00,04/10/2021 00:00:00,null,99,17009,FALSE,0,0,1,null,0,null,17009,STANDARD,null,STANDARD,null,null,0,1,900,0,1,null,null,-1,FALSE,0,null,6252,1,0,null,01/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17008,E/14732-1,P297751,6251,1,20,S ARMSTRONG,1,0,1,01/09/2021 00:00:00,JACQUELINE GATENBY,01/09/2021 00:00:00,01/09/2021 00:00:00,14/03/2022 00:00:00,null,null,null,null,17008,FALSE,0,1,1,null,0,null,17008,STANDARD,null,STANDARD,null,null,0,1390.06,4710.083334,1280,1,null,null,-1,FALSE,0,null,6251,1,0,null,01/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17007,E/15096-1,SAIPEM-LOGGS LOA/21790,6250,1,50,null,1,1,0,31/08/2021 00:00:00,JACQUELINE GATENBY,31/08/2021 00:00:00,31/08/2021 00:00:00,03/09/2021 00:00:00,11/08/2022 00:00:00,14/09/2021 00:00:00,null,99,17007,FALSE,0,0,1,null,0,null,17007,STANDARD,null,STANDARD,null,null,0,241,21000,2322,1,null,null,-1,FALSE,0,null,6250,1,0,null,31/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17006,E/15237-1,8569,6249,1,50,null,1,1,0,25/08/2021 00:00:00,JACQUELINE GATENBY,25/08/2021 00:00:00,17/09/2021 00:00:00,06/09/2021 00:00:00,05/10/2021 00:00:00,16/09/2021 00:00:00,null,99,17006,FALSE,0,6,1,null,0,null,17006,STANDARD,null,STANDARD,null,null,0,1,19490,602,1,null,null,-1,FALSE,0,null,6249,1,0,null,25/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17005,E/14460-8,1048355,6113,8,50,null,1,1,0,24/08/2021 00:00:00,JACQUELINE GATENBY,24/08/2021 00:00:00,31/08/2021 00:00:00,24/09/2021 00:00:00,24/09/2021 00:00:00,24/09/2021 00:00:00,null,99,17005,FALSE,0,0,1,null,0,null,17005,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6113,8,0,null,24/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17004,E/15066-2,4700227128 / GB15,6222,2,50,null,1,1,0,24/08/2021 00:00:00,JACQUELINE GATENBY,24/08/2021 00:00:00,24/08/2021 00:00:00,15/09/2021 00:00:00,11/08/2022 00:00:00,22/12/2021 00:00:00,null,null,17004,FALSE,0,0,1,null,0,null,17004,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6222,2,0,null,24/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17003,E/15205-1,4500860844,6248,1,50,null,1,1,0,24/08/2021 00:00:00,JACQUELINE GATENBY,24/08/2021 00:00:00,24/09/2021 00:00:00,06/09/2021 00:00:00,23/11/2021 00:00:00,20/10/2021 00:00:00,null,99,17003,FALSE,0,0,1,null,0,null,17003,STANDARD,null,STANDARD,null,null,0,1449.25,7920,635,1,null,null,-1,FALSE,0,null,6248,1,0,null,24/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17002,E/15231-1,4500870978,6247,1,50,null,1,1,0,24/08/2021 00:00:00,JACQUELINE GATENBY,24/08/2021 00:00:00,24/08/2021 00:00:00,24/08/2021 00:00:00,18/11/2021 00:00:00,29/09/2021 00:00:00,null,99,17002,FALSE,0,4,1,null,0,null,17002,STANDARD,null,STANDARD,null,null,0,540.5,2904.222222,3460,1,null,null,-1,FALSE,0,null,6247,1,0,null,24/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17001,E/15134-3,PR011589,6238,3,50,null,1,1,0,20/08/2021 00:00:00,JACQUELINE GATENBY,27/08/2021 00:00:00,27/08/2021 00:00:00,24/01/2022 00:00:00,24/01/2022 00:00:00,24/01/2022 00:00:00,null,99,17001,FALSE,0,0,1,null,0,null,17001,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6238,3,0,null,27/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17000,E/15197-1,720022 OP ,6246,1,50,null,1,1,0,20/08/2021 00:00:00,JACQUELINE GATENBY,20/08/2021 00:00:00,24/09/2021 00:00:00,09/09/2021 00:00:00,11/10/2021 00:00:00,06/10/2021 00:00:00,null,99,17000,FALSE,0,1,1,null,0,null,17000,STANDARD,null,STANDARD,null,null,0,1211.5,1148.444445,0,1,null,null,-1,FALSE,0,null,6246,1,0,null,20/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16999,E/15230-4,WHL379092,6245,4,50,null,1,1,0,19/08/2021 00:00:00,JACQUELINE GATENBY,19/08/2021 00:00:00,10/09/2021 00:00:00,23/08/2021 18:06:00,11/08/2022 00:00:00,01/10/2021 00:00:00,null,null,16999,FALSE,0,3,1,null,0,null,16999,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6245,4,0,null,19/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16998,E/15230-3,WHL379092,6245,3,50,null,1,1,0,19/08/2021 00:00:00,JACQUELINE GATENBY,19/08/2021 00:00:00,05/09/2021 00:00:00,23/08/2021 18:08:00,05/10/2021 00:00:00,01/10/2021 00:00:00,null,99,16998,FALSE,0,5,1,null,0,null,16998,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6245,3,0,null,19/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16997,E/15230-2,WHL379377,6245,2,50,null,1,1,0,19/08/2021 00:00:00,JACQUELINE GATENBY,19/08/2021 00:00:00,31/08/2021 00:00:00,24/08/2021 00:00:00,01/10/2021 00:00:00,06/09/2021 00:00:00,null,99,16997,FALSE,0,5,1,null,0,null,16997,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6245,2,0,null,19/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16996,E/15230-1,WHL379377,6245,1,50,null,1,1,0,19/08/2021 00:00:00,JACQUELINE GATENBY,19/08/2021 00:00:00,31/08/2021 00:00:00,19/08/2021 00:00:00,11/08/2022 00:00:00,06/09/2021 00:00:00,null,null,16996,FALSE,0,8,1,null,0,null,16996,STANDARD,null,STANDARD,null,null,0,194,58520,3880,1,null,null,-1,FALSE,0,null,6245,1,0,null,19/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16995,E/14784-73,CN204700-0-POR-4004 Rev.00,null,null,50,null,1,0,1,18/08/2021 00:00:00,JACQUELINE GATENBY,18/08/2021 00:00:00,18/08/2021 00:00:00,18/08/2021 16:09:00,29/03/2022 00:00:00,null,null,99,16995,FALSE,0,0,0,null,0,null,16995,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,null,null,0,null,18/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16994,E/15054-3,4500855909,6234,3,50,null,1,1,0,17/08/2021 00:00:00,JACQUELINE GATENBY,17/08/2021 00:00:00,03/09/2021 00:00:00,23/08/2021 00:00:00,23/08/2021 00:00:00,23/08/2021 00:00:00,null,99,16994,FALSE,0,0,1,null,0,null,16994,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6234,3,0,null,17/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16993,E/15226-1,5425-41,6244,1,50,null,1,1,0,16/08/2021 00:00:00,JACQUELINE GATENBY,16/08/2021 00:00:00,16/08/2021 00:00:00,24/08/2021 00:00:00,31/08/2021 00:00:00,25/08/2021 00:00:00,null,99,16993,FALSE,0,0,1,null,0,null,16993,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6244,1,0,null,16/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16992,E/14784-20,CN204700-0-POR-4004 Rev.00,6165,20,50,null,1,1,0,16/08/2021 00:00:00,JACQUELINE GATENBY,16/08/2021 00:00:00,16/08/2021 00:00:00,16/08/2021 00:00:00,16/08/2021 00:00:00,16/08/2021 00:00:00,null,99,16992,FALSE,0,0,1,null,0,null,16992,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6165,20,0,null,16/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16991,E/14979-3,P293775,6217,3,50,null,1,0,1,12/08/2021 00:00:00,JACQUELINE GATENBY,12/08/2021 00:00:00,12/08/2021 00:00:00,24/08/2021 00:00:00,15/04/2022 00:00:00,null,null,null,16991,FALSE,0,0,0,null,0,null,16991,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6217,3,0,null,12/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16990,E/14454-4,DUK-102554 - YPL PO 4500004644,6050,4,50,null,1,1,0,06/08/2021 00:00:00,JACQUELINE GATENBY,06/08/2021 00:00:00,06/08/2021 00:00:00,06/08/2021 00:00:00,06/08/2021 00:00:00,06/08/2021 00:00:00,null,99,16990,FALSE,0,0,1,null,0,null,16990,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6050,4,0,null,06/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16989,E/14956-8,"4700219128 / 4700219132 / 4700219133		",6194,8,50,A BLACKWOOD,1,1,0,05/08/2021 00:00:00,JACQUELINE GATENBY,26/08/2021 00:00:00,26/08/2021 00:00:00,20/10/2021 00:00:00,29/09/2022 00:00:00,04/11/2021 00:00:00,null,null,16989,FALSE,0,0,1,null,0,null,16989,STANDARD,null,STANDARD,null,null,0,1,2500,0,1,null,null,-1,FALSE,0,null,6194,8,0,null,26/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16988,E/15186-1,4500858815,6243,1,50,null,1,1,0,02/08/2021 00:00:00,JACQUELINE GATENBY,02/08/2021 00:00:00,03/09/2021 00:00:00,12/08/2021 00:00:00,19/10/2021 00:00:00,22/09/2021 00:00:00,null,99,16988,FALSE,0,6,1,null,0,null,16988,STANDARD,null,STANDARD,null,null,0,572.4,1695.944445,1185.11,1,null,null,-1,FALSE,0,null,6243,1,0,null,02/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16987,E/15156-1,719870 OP,6242,1,50,null,1,1,0,02/08/2021 00:00:00,JACQUELINE GATENBY,02/08/2021 00:00:00,30/09/2021 00:00:00,25/08/2021 00:00:00,13/10/2021 00:00:00,29/09/2021 00:00:00,null,99,16987,FALSE,0,2,1,null,0,null,16987,STANDARD,null,STANDARD,null,null,0,1153.46,4184.222222,910,1,null,null,-1,FALSE,0,null,6242,1,0,null,02/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16986,E/14897-5,SAIPEM-LOGGS-BAR/20247,6202,5,50,null,1,1,0,30/07/2021 00:00:00,JACQUELINE GATENBY,30/07/2021 00:00:00,30/07/2021 00:00:00,30/07/2021 00:00:00,30/07/2021 00:00:00,30/07/2021 00:00:00,null,99,16986,FALSE,0,0,1,null,0,null,16986,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6202,5,0,null,30/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16985,E/15134-2,PR011589,6238,2,50,null,1,1,0,29/07/2021 00:00:00,JACQUELINE GATENBY,29/07/2021 00:00:00,01/09/2021 00:00:00,18/08/2021 00:00:00,24/01/2022 00:00:00,24/01/2022 00:00:00,null,99,16985,FALSE,0,5,1,null,0,null,16985,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6238,2,0,null,29/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16984,E/14460-7,1048355,6113,7,50,null,1,1,0,29/07/2021 00:00:00,JACQUELINE GATENBY,29/07/2021 00:00:00,29/07/2021 00:00:00,29/07/2021 00:00:00,29/07/2021 00:00:00,29/07/2021 00:00:00,null,99,16984,FALSE,0,0,1,null,0,null,16984,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6113,7,0,null,29/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16983,E/14471-54,PO5425-41,6160,56,50,null,1,0,1,28/07/2021 00:00:00,JACQUELINE GATENBY,26/08/2021 00:00:00,26/08/2021 00:00:00,28/07/2021 00:00:00,07/02/2022 00:00:00,null,null,99,16983,FALSE,0,0,0,null,0,null,16983,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6160,56,0,null,26/08/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16982,E/14949-4,5000046002,6228,4,50,null,1,0,1,28/07/2021 00:00:00,JACQUELINE GATENBY,28/07/2021 00:00:00,30/09/2021 00:00:00,30/07/2021 10:25:00,14/10/2021 00:00:00,null,null,99,16982,FALSE,0,7,0,null,0,null,16982,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6228,4,0,null,28/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16981,E/14406-11,PO3144 - 0,6135,11,60,null,1,0,1,28/07/2021 00:00:00,JACQUELINE GATENBY,29/07/2021 00:00:00,29/07/2021 00:00:00,11/10/2021 00:00:00,11/10/2021 00:00:00,null,null,99,16981,FALSE,0,0,0,null,0,null,16981,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6135,11,0,null,29/07/2021 00:00:00,0,null,NEW,null,null,null,null,[Table],[Table],[Table],
16980,E/14956-7,"4700219128 / 4700219132 / 4700219133		",6194,7,50,null,1,1,0,27/07/2021 00:00:00,JACQUELINE GATENBY,27/07/2021 00:00:00,27/07/2021 00:00:00,29/07/2021 00:00:00,29/07/2021 00:00:00,29/07/2021 00:00:00,null,99,16980,FALSE,0,0,1,null,0,null,16980,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6194,7,0,null,27/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16979,E/15112-1,AC-PO-0075,6241,1,50,null,1,1,0,23/07/2021 00:00:00,JACQUELINE GATENBY,28/09/2021 00:00:00,28/09/2021 00:00:00,24/08/2021 00:00:00,18/11/2021 00:00:00,15/11/2021 00:00:00,null,99,16979,FALSE,0,3,1,null,0,null,16979,STANDARD,null,STANDARD,null,null,0,6993.33,20218.44445,1466.14,1,null,null,-1,FALSE,0,null,6241,1,0,null,28/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16978,E/15054-2,4500855909,6234,2,50,null,1,1,0,23/07/2021 00:00:00,JACQUELINE GATENBY,01/09/2021 00:00:00,01/09/2021 00:00:00,29/07/2021 00:00:00,11/08/2022 00:00:00,23/08/2021 00:00:00,null,null,16978,FALSE,0,4,1,null,0,null,16978,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6234,2,0,null,01/09/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16977,E/14948-4,SAIPEM-LOGGS-BAR/20247,6200,4,50,null,1,1,0,22/07/2021 00:00:00,JACQUELINE GATENBY,22/07/2021 00:00:00,22/07/2021 00:00:00,22/07/2021 00:00:00,06/09/2021 00:00:00,22/07/2021 00:00:00,null,99,16977,FALSE,0,0,1,null,0,null,16977,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6200,4,0,null,22/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16976,E/14406-10,PO3701-0,6135,10,50,null,1,1,0,22/07/2021 00:00:00,JACQUELINE GATENBY,22/07/2021 00:00:00,22/07/2021 00:00:00,22/07/2021 00:00:00,22/07/2021 00:00:00,22/07/2021 00:00:00,null,99,16976,FALSE,0,0,1,null,0,null,16976,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6135,10,0,null,22/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16975,E/15157-1,1063954,6240,1,50,null,4,4,0,21/07/2021 00:00:00,JACQUELINE GATENBY,21/07/2021 00:00:00,19/11/2021 00:00:00,06/08/2021 00:00:00,28/09/2021 00:00:00,28/09/2021 00:00:00,null,99,16975,FALSE,0,4,4,null,0,null,16975,STANDARD,null,STANDARD,null,null,0,8209.08,8220,4423.32,4,null,null,-1,FALSE,0,null,6240,1,0,null,21/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16974,E/14784-19,CN204700-0-POR-4004 Rev.00,6165,19,50,null,1,1,0,21/07/2021 00:00:00,JACQUELINE GATENBY,21/07/2021 00:00:00,21/07/2021 00:00:00,21/07/2021 00:00:00,21/07/2021 00:00:00,21/07/2021 00:00:00,null,99,16974,FALSE,0,0,1,null,0,null,16974,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6165,19,0,null,21/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16973,E/14406-9,PO3144 - 0,6135,9,50,null,1,1,0,20/07/2021 00:00:00,JACQUELINE GATENBY,20/07/2021 00:00:00,20/07/2021 00:00:00,22/07/2021 00:00:00,22/07/2021 00:00:00,22/07/2021 00:00:00,null,99,16973,FALSE,0,0,1,null,0,null,16973,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6135,9,0,null,20/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16972,E/15153-1,PO 0000F75A Rev 1,6239,1,50,null,1,1,0,19/07/2021 00:00:00,JACQUELINE GATENBY,19/07/2021 00:00:00,06/08/2021 00:00:00,27/07/2021 00:00:00,03/08/2021 00:00:00,02/08/2021 00:00:00,null,99,16972,FALSE,0,1,1,null,0,null,16972,STANDARD,null,STANDARD,null,null,0,299.25,97.5,0,1,null,null,-1,FALSE,0,null,6239,1,0,null,19/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16971,E/14784-72,CN204700-0-POR-4004 Rev.00,6165,71,30,null,1,1,0,16/07/2021 00:00:00,JACQUELINE GATENBY,29/12/2021 00:00:00,29/12/2021 00:00:00,05/07/2021 00:00:00,null,23/02/2022 00:00:00,null,null,16971,FALSE,0,0,1,null,0,null,16971,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6165,71,0,null,29/12/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16970,E/15134-1,PR011589,6238,1,50,null,1,1,0,16/07/2021 00:00:00,JACQUELINE GATENBY,16/07/2021 00:00:00,01/09/2021 00:00:00,30/07/2021 00:00:00,14/10/2021 00:00:00,12/10/2021 00:00:00,null,99,16970,FALSE,0,5,1,null,0,null,16970,STANDARD,null,STANDARD,null,null,0,5078.08,4335,2067.92,1,null,null,-1,FALSE,0,null,6238,1,0,null,16/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16969,E/15171-1,PO5425-41,6237,1,50,null,1,1,0,13/07/2021 00:00:00,JACQUELINE GATENBY,13/07/2021 00:00:00,24/07/2021 00:00:00,13/07/2021 00:00:00,29/07/2021 00:00:00,22/07/2021 00:00:00,null,99,16969,FALSE,0,1,1,null,0,null,16969,STANDARD,null,STANDARD,null,null,0,1,25410,16160,1,null,null,-1,FALSE,0,null,6237,1,0,null,13/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16968,E/14784-71,CN204700-0-POR-4004 Rev.00,null,null,50,null,1,0,1,09/07/2021 00:00:00,JACQUELINE GATENBY,29/12/2021 00:00:00,29/12/2021 00:00:00,12/07/2021 18:05:00,29/03/2022 00:00:00,null,null,99,16968,FALSE,0,1,0,null,0,null,16968,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,null,null,0,null,29/12/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16967,E/14471-53,6241,6160,55,50,null,1,1,0,07/07/2021 00:00:00,JACQUELINE GATENBY,07/07/2021 00:00:00,07/07/2021 00:00:00,07/07/2021 00:00:00,07/07/2021 00:00:00,07/07/2021 00:00:00,null,99,16967,FALSE,0,0,1,null,0,null,16967,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6160,55,0,null,07/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16966,E/14908-1,P296658,6236,1,20,S ARMSTRONG,2,0,2,07/07/2021 00:00:00,JACQUELINE GATENBY,07/07/2021 00:00:00,16/09/2021 00:00:00,06/09/2022 18:26:00,null,null,null,null,16966,FALSE,0,7,0,null,0,null,16966,STANDARD,null,STANDARD,null,null,0,14915.81,59716.72222,20395.79,1,null,null,-1,FALSE,0,null,6236,1,0,null,07/07/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16965,E/14784-70,CN204700-0-POR-4004 Rev.00,null,null,50,null,1,0,1,07/07/2021 00:00:00,JACQUELINE GATENBY,29/12/2021 00:00:00,29/12/2021 00:00:00,07/07/2021 00:00:00,29/03/2022 00:00:00,null,null,null,16965,FALSE,0,1,0,null,0,null,16965,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,null,null,0,null,29/12/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16964,E/14784-69,CN204700-0-POR-4004 Rev.00,null,null,50,null,1,0,1,07/07/2021 00:00:00,JACQUELINE GATENBY,29/12/2021 00:00:00,29/12/2021 00:00:00,29/03/2022 00:00:00,29/03/2022 00:00:00,null,null,null,16964,FALSE,0,1,0,null,0,null,16964,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,null,null,0,null,29/12/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16963,E/14784-68,CN204700-0-POR-4004 Rev.00,null,null,50,null,1,0,1,07/07/2021 00:00:00,JACQUELINE GATENBY,29/12/2021 00:00:00,29/12/2021 00:00:00,17/07/2021 00:00:00,29/03/2022 00:00:00,null,null,null,16963,FALSE,0,1,0,null,0,null,16963,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,null,null,0,null,29/12/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
