WONo,Status,Project,Qty,QtyRec,QtyOS,ActualFinishDate,TotalQtyRecDate,Priority,PartNo,PartDesc,PartGroupCode,OpNo,OpDesc,WC,PlannedSetUp,PlannedRun,BookedSet,BookedRun,OpComplete,OpQtyBooked
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,20,SALVAGE GIRTH FLANGE,PLATE,0,12,0,7.08333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,30,SET UP NOZZLES 'E' AND 'H',PLATE,0,2,0,2.36666667,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,35,PRE WELD DIMENSIONAL CHECK,INSPECT,0,0,0,0,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,40,WELD NOZZLES 'E' AND 'H' SUB ASSEMBLIES,WELD,0,4,0,4.48333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,50,PREP WORK ON THE DISH END,PLATE,0,2.03333333,0,2.33333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,60,PREP AND FORM THE REPLACEMENT SHELL PLATE,PLATE,0,4,0,3.53333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,70,WELD THE LONGIT ON THE REPLACEMENT SHELL PLATE,WELD,0,5,0,4.73333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,90,FIT THE REPLACEMENT SHELL TO THE DISH END,PLATE,0,5,0,5.8,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,95,PRE WELD DIMENSIONAL CHECK,INSPECT,0,0,0,0,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,100,WELD THE DISH END TO THE REPLACEMENT SHELL,WELD,0,7,0,9.5,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,101,MARK / FORM / FIT THE INSULATION RING,PLATE,0,3,0,2.4,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,102,WELD INSULATION RING COMPONENTS,WELD,0,4,0,3.6,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,110,FIT THE RECOVERED FLANGE TO THE SHELL PLATE,PLATE,0,6,0,5.05,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,115,PRE WELD DIMENSIONAL CHECK,INSPECT,0,0,0,0,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,120,WELD THE FLANGE TO THE SHELL PLATE,WELD,0,10,0,16.49999999,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,130,MARK / PROFILE / FIT NOZZLES 'H' AND 'D',PLATE,0,6,0,5.28333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,131,PROFILE / MARK / FIT THE WEAR PLATE,PLATE,0,3,0,2.33333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,132,WELD THE WEAR PLATE,WELD,0,3,0,1.1,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,135,PRE WELD DIMENSIONAL CHECK,INSPECT,0,0,0,0,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,140,WELD NOZZLES 'H' AND 'D',WELD,0,6,0,6.58333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,145,"MARK AND DRILL BLIND, M/C GRAMAPHONE ONTO FACE",MACHINE,0,6,0,29.58333333,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,150,CARRY OUT MINIMUM SKIM TO FLANGE FACE TO ENSURE SQUARENESS TO VESSEL BODY,MACHINE,0,5,0,8.14999999,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,160,COMPLETE FINAL DIMENSIONAL INSPECTION,INSPECT,0,0,0,0,TRUE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,170,NDT,SUBCON,0,0,0,0,TRUE,1
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,180,"BLANK OFF, FILL AND HYDRO TEST TO 11.6 barg",GENERAL,0,7,0,41.79999999,TRUE,1
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,1010,HIRE EQUIPMENT,SUBCON,0,0,0,0,FALSE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,1020,FORMING,SUBCON,0,0,0,0,FALSE,0
17463,Completed,null,1,1,0,05/10/2022 00:00:00,28/09/2022 00:00:00,null,E/15795-1,COL401 BOTTOM DISHED END,Vessels and Pipework,1030,THIRD PARTY INSPECTION,SUBCON,0,0,0,0,FALSE,1
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,19.45,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,18.86666667,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,1.41666667,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,26.05,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,15.75,0,15.35000001,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,0.75,0,0,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,4.25,0,5.6,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,3.75,0,11.23333333,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,12,0,33.76666664,TRUE,300
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,1.48333333,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,77,0,38.23333332,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,8.7,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,2.68333333,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,6.25,0,3.63333333,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,7.33333333,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,0,TRUE,0
17462,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-43,Section 41 – 15mm thick 3 Ring Casing.,SALES,900,"NCR 22150
REMEDIAL WELDING AND DRESSING FOLLOWING NDT",WELD,0,0,0,11.34999999,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,13.31666667,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,11.90000001,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,0.88333333,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,11.44999999,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,15.75,0,11.04999999,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,0.75,0,1.53333333,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,4.25,0,3.15,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,3.75,0,1.28333333,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,12,0,30.81666668,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0.28333333,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,77,0,60.6,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,7.44999999,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,6.25,0,7.51666667,TRUE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,6.71666666,TRUE,1
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,FALSE,0
17461,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-42,Section 40 – 15mm thick 3 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,10.9,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,30.45,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,1.41666667,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,20.33333334,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,15.75,0,15.99999999,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,0.75,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,4.25,0,7.31666666,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,3.75,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,12,0,39.04999999,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,77,0,36.68333333,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,8.75,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,6.25,0,8.35,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,4.5,TRUE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,FALSE,0
17460,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-41,Section 39 – 15mm thick 3 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,3.56666667,FALSE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,14.86666667,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,14.4,TRUE,60
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,2,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,21.63333334,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,15.75,0,17.88333332,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,0.75,0,0.06666667,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,4.25,0,6.7,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,3.75,0,2.7,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,12,0,22.08333333,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,77,0,29.88333333,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,4.63333333,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,6.25,0,23.55,TRUE,1
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,3.81666666,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,TRUE,0
17459,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-40,Section 38 – 15mm thick 3 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,0.5,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,1.18333333,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
