CustID,CustName,SONo,SOLineNo,SOLineStatus,SOLineQty,QtyOS,SOLineNet,PartDescription,SODate,SOLineRequiredDate,SOLinePromisedDate,SOLinePartNo,NetOS,WONo,WOStatusDescription,WOQtyOS,WOActualStartDate,MaxWOSchedFinish
SMD,SMD LTD,3362,1,30,1,0,2755,"100-OFF TAPER WASHERS,
COMPRISING OF:-

20-OFF - AD5294
10-OFF - AD5295
3-OFF - AD5296
2-OFF - AD5297
10-OFF - AD5275
40-OFF - AD5276
10-OFF - AD5277
5-OFF - AD5278",00:00.0,00:00.0,00:00.0,E/7278-1,0,6921,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5467,1,30,1,0,0,"AK3339, SPRUNG SHEAVE 
C1780D01",00:00.0,00:00.0,00:00.0,E/12518-1,0,14388,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5467,2,30,1,0,0,"AK3410, UMBILICAL WINCH
C1780D01",00:00.0,00:00.0,00:00.0,E/12519-1,0,14389,Completed,0,55:00.0,00:00.0
SMD,SMD LTD,5467,5,30,1,0,79803.82,"C1780D01 UMBILICAL WINCH and SPRUNG SHEAVE
Invoice - 25% - 75% Milestone to be agreed and referenced in FBL Project Plan",00:00.0,00:00.0,00:00.0,E/12519-4,0,14392,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5467,6,30,1,0,62690.21,"C1780D01 UMBILICAL WINCH and SPRUNG SHEAVE
Invoice - 20% - Completion of sub-assembly final inspection",00:00.0,00:00.0,00:00.0,E/12519-5,0,14393,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5467,7,30,1,0,15672.55,"C1780D01 UMBILICAL WINCH and SPRUNG SHEAVE
Invoice - 5% on MRB submission ",00:00.0,00:00.0,00:00.0,E/12519-6,0,14394,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5467,18,30,1,0,0,Variation - Change from quote to order ,00:00.0,00:00.0,00:00.0,E/12519-7,0,14457,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5467,19,30,1,0,2248.4,"Modification of Guard Frames, Spray Bar & Control Panel Mount as per VO 17/074",00:00.0,00:00.0,00:00.0,E/12519-8,0,14530,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5504,2,30,1,0,24831,ASSEMBLY FWD CABLE GRABS 2.5Te AK3567,00:00.0,00:00.0,00:00.0,AK4489,0,14549,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5504,3,30,1,0,23881,Assembly AFT Grab AK3566,00:00.0,00:00.0,00:00.0,AK4490,0,14550,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5504,4,30,1,0,0,Assembly Grab,00:00.0,00:00.0,00:00.0,AK5100,0,14551,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5505,2,30,1,0,24092,ASSEMBLY FWD CABLE GRABS 2.5Te AK3567,00:00.0,00:00.0,00:00.0,AK4489,0,14561,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5505,3,30,1,0,22534,Assembly AFT Grab AK3566,00:00.0,00:00.0,00:00.0,AK4490,0,14566,Completed,0,03:00.0,00:00.0
SMD,SMD LTD,5505,4,30,1,0,0,Assembly Grab,00:00.0,00:00.0,00:00.0,AK5100,0,14569,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5507,1,30,1,0,49989,HYDRAULIC S.O.W.,00:00.0,00:00.0,00:00.0,E/12671-1,0,14515,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5507,2,30,1,0,975,"C1780D01 UMBILICAL WINCH
HYDRAULIC PIPE SPOOL DRAWINGS",00:00.0,00:00.0,00:00.0,E/12671-2,0,14612,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5528,1,30,1,0,10840,CORE VEHICLE RACK STBD,00:00.0,00:00.0,00:00.0,AK3964,0,14589,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5528,2,30,1,0,10740,CORE VEHICLE RACK PORT,00:00.0,00:00.0,00:00.0,AK4506,0,14590,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5528,3,30,1,0,1337,"CORE VEHICLE RACK (PORT & STBD)
PO 1111373 REV. 1 - RECOVERY PROGRAM TO BRING BACK DELIVERY TO 21.11.17",00:00.0,00:00.0,00:00.0,E/12818-3,0,14627,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5528,4,30,1,0,270,"CORE VEHICLE RACK (PORT & STBD)
VO 17-097 - IN RESPECT OF DRAWING UP-ISSUE",00:00.0,00:00.0,00:00.0,E/12818-4,0,14628,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5529,1,30,1,0,114212.62,AK6886 - FRONT WELDED CHASSIS ASSEMBLY,00:00.0,00:00.0,00:00.0,E/12833-1,0,14603,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5529,2,0,1,1,0,FABRICATION CHASSIS FRONT MD3 BUSHED,00:00.0,00:00.0,00:00.0,PG6714,0,NULL,NULL,NULL,NULL,NULL
SMD,SMD LTD,5529,3,0,1,1,0,FABRICATION BEAM FRONT CHASSIS LH,00:00.0,00:00.0,00:00.0,PG6715,0,NULL,NULL,NULL,NULL,NULL
SMD,SMD LTD,5529,5,30,1,0,786.75,"VARIATION TO ORDER VO 17-113
REPLACEMENT PROFILES",00:00.0,00:00.0,00:00.0,E/12833-5,0,14913,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5539,3,10,1,1,15980,TRACK BOX - PORT,00:00.0,00:00.0,00:00.0,AK8672,575280,14735,Completed,1,00:00.0,00:00.0
SMD,SMD LTD,5539,4,30,1,0,15980,TRACK BOX - STARBOARD,00:00.0,00:00.0,00:00.0,AK8671,0,14736,Completed,0,08:00.0,00:00.0
SMD,SMD LTD,5543,2,0,1,1,0,CLEVIS IDLER CARRIER,00:00.0,00:00.0,00:00.0,E/12898-2,0,14638,Cancelled,1,00:00.0,00:00.0
SMD,SMD LTD,5543,3,0,2,2,0,BUSH,00:00.0,00:00.0,00:00.0,E/12898-3,0,14639,Cancelled,2,00:00.0,00:00.0
SMD,SMD LTD,5543,4,0,4,4,0,WEAR PLATE IDLER SIDE,00:00.0,00:00.0,00:00.0,E/12898-4,0,14640,Cancelled,4,00:00.0,00:00.0
SMD,SMD LTD,5543,5,0,2,2,0,WEAR PLATE IDLER TOP,00:00.0,00:00.0,00:00.0,E/12898-5,0,14641,Cancelled,2,00:00.0,00:00.0
SMD,SMD LTD,5547,1,30,2,0,50490,CAM RING AK7023 (STBD) & AK6929 (PORT) ,00:00.0,00:00.0,00:00.0,E/12772-1,0,14652,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5547,2,30,1,0,1100,"PRE & POST MACHINING POWER SURVEYS
(AS AGREED ALAN WALKER / JOHN HALEY - 09.01.18)",00:00.0,00:00.0,00:00.0,E/12772-2,0,14734,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5548,1,30,2,0,54000,FABRICATION CAM RING CARRIER,00:00.0,00:00.0,00:00.0,AK6078,0,14653,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,1,30,2,0,93787.64,4M SELF FLEETING DRUM,00:00.0,00:00.0,00:00.0,E/12763-1,0,14654,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,2,30,2,0,53068,4M SELF FLEETING DRUM - FINAL MACHINING,00:00.0,00:00.0,00:00.0,E/12763-2,0,14655,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,3,30,118,0,64114.12,STAVE SUPPORT,00:00.0,00:00.0,00:00.0,E/12763-3,0,14656,Completed,0,01:00.0,00:00.0
SMD,SMD LTD,5549,4,30,118,0,97611.96,OSCILLATING STAVE,00:00.0,00:00.0,00:00.0,E/12763-4,0,14657,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,5,30,236,0,24404.76,ROLLER OSCILLATING STAVE,00:00.0,00:00.0,00:00.0,E/12763-5,0,14658,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,6,30,1,0,144,PLATE STAVE GAUGE,00:00.0,00:00.0,00:00.0,E/12763-6,0,14659,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,7,30,1,0,2425.31,DCE STAVE BASE TOOLING,00:00.0,00:00.0,00:00.0,E/12763-7,0,14660,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,8,30,1,0,1737.02,ASSEMBLY - DCE STAVE TOOLING,00:00.0,00:00.0,00:00.0,E/12763-8,0,14661,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,9,30,1,0,1300,"PRE & POST MACHINING POWER SURVEY
(AS DISCUSSED ALAN WALKER / JOHN HALEY - 09.01.18)",00:00.0,00:00.0,00:00.0,E/12763-9,0,14733,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5549,10,30,1,0,0,MAKING OF JIGS FOR SO5549,00:00.0,00:00.0,00:00.0,E/12763-10,0,14847,Completed,0,36:00.0,00:00.0
SMD,SMD LTD,5554,1,30,1,0,4112,FABRICATED CAMERA CAGE REAR AK7205,00:00.0,00:00.0,00:00.0,AK7205,0,14675,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5573,1,30,1,0,3748.5,DRAWBAR MODIFICATIONS,00:00.0,00:00.0,00:00.0,E/12963-1,0,14717,Completed,0,22:00.0,00:00.0
SMD,SMD LTD,5580,1,30,1,0,11770,FABRICATION HPU FRAME AK6236,00:00.0,00:00.0,00:00.0,AK6236,0,14727,Completed,0,00:00.0,00:00.0
SMD,SMD LTD,5678,4,0,1,1,10000,"VARIATION TO ORDER
VO 18-063",00:00.0,00:00.0,00:00.0,E/13250-4,10000,NULL,NULL,NULL,NULL,NULL
SMD,SMD LTD,5679,4,0,1,1,3862.26,"VARIATIO TO ORDER 
VO 18-064 ",00:00.0,00:00.0,00:00.0,E/13168-4,3862.26,NULL,NULL,NULL,NULL,NULL
SMD,SMD LTD,5703,2,0,1,1,4165,"Variation to Order
VO 18-065",00:00.0,00:00.0,00:00.0,E/13286-2,4165,15374,Completed,1,00:00.0,00:00.0
SMURFIT,SMURFIT KAPPA UK,3488,1,30,1,0,13664,SUPPLY OF FBL PLATERS & WELDERS,00:00.0,00:00.0,00:00.0,E/7332-1,0,7398,Completed,0,00:00.0,00:00.0
SOLARTRON,SOLATRON ISA,5675,1,30,1,0,27355,VENTURI ASSEMBLIES,00:00.0,00:00.0,00:00.0,E/13082-1,0,15154,Completed,0,00:00.0,00:00.0
SOLARTRON,SOLATRON ISA,5675,2,0,1,1,0,SUB MACHINING,00:00.0,00:00.0,00:00.0,E/13082-2,0,15155,Completed,1,00:00.0,00:00.0
SOLARTRON,SOLATRON ISA,5675,3,30,1,0,0,HYDROTESTING,00:00.0,00:00.0,00:00.0,E/13082-3,0,15156,Completed,0,00:00.0,00:00.0
SOLARTRON,SOLATRON ISA,5675,4,30,1,0,0,WELD PROCEDURE,00:00.0,00:00.0,00:00.0,E/13082-4,0,15157,Completed,0,46:00.0,00:00.0
SOLARTRON,SOLATRON ISA,5675,6,0,1,1,2259,"VOR 18/081 
Rectification on Venturi Bullet Applications",00:00.0,00:00.0,00:00.0,E/13082-6,2259,15494,Completed,1,00:00.0,00:00.0
SOLARTRON,SOLATRON ISA,5675,6,0,1,1,2259,"VOR 18/081 
Rectification on Venturi Bullet Applications",00:00.0,00:00.0,00:00.0,E/13082-6,2259,15549,Completed,1,00:00.0,00:00.0
SOLARTRON,SOLATRON ISA,5675,7,10,1,1,0,"VOR 19-016 - Machining of 2 @ 36"" blind flanges, and re-work associated with dismantle and re-assemble of equipment for the pressure test.",00:00.0,00:00.0,00:00.0,E/13082-7,0,15550,Completed,1,00:00.0,00:00.0
SUNDRIES,STOCKTON RUGBY FOOTBALL CLUB,6342,1,30,1,0,0,SUPPORT BEAMS & LINTEL,00:00.0,00:00.0,00:00.0,E/15580-1,0,17263,Completed,0,00:00.0,00:00.0
SUNDRIES,STOCKTON RUGBY FOOTBALL CLUB,6383,1,10,1,1,0,REFURBISHMENT OF HOSPITALITY AREA,00:00.0,00:00.0,00:00.0,E/15767-1,0,17392,WIP,1,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,5833,1,30,1,0,33666.43,LAUNCH RAIL WELDING,00:00.0,00:00.0,00:00.0,E/13806-1,0,15602,Completed,1,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,5833,1,30,1,0,33666.43,LAUNCH RAIL WELDING,00:00.0,00:00.0,00:00.0,E/13806-1,0,16096,Completed,0,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,5833,2,30,1,0,0,LAUNCH RAIL WELDING,00:00.0,00:00.0,00:00.0,E/13806-1,0,15653,Completed,1,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,5833,2,30,1,0,0,LAUNCH RAIL WELDING,00:00.0,00:00.0,00:00.0,E/13806-1,0,16097,Completed,0,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6160,1,30,1,0,1453436.61,STEEL CASING FABRICATION - LOCKWOOD BECK,00:00.0,00:00.0,00:00.0,E/14471-1,0,16623,Completed,0,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6160,2,0,1,1,24063,BANK GUARANTEE,00:00.0,00:00.0,00:00.0,E/14471-2,24063,16624,Completed,1,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6160,47,30,1,0,47600,STEEL CASING BULKHEAD,00:00.0,00:00.0,00:00.0,E/14884-1,0,16728,Completed,0,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6160,48,30,1,0,1800,DESIGN - STEEL CASING BULKHEAD,00:00.0,00:00.0,00:00.0,E/14884-2,0,16729,Completed,0,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6160,49,30,1,0,150641,VARIATION TO ORDER - V03 - PAINTING,00:00.0,00:00.0,00:00.0,E/14471-47,0,16732,Completed,0,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6160,56,10,1,1,0,SURVEY OF STRABAG CANS AT LOCKWOOD BECK + REMEDIALS,00:00.0,00:00.0,00:00.0,E/14471-54,0,16983,Completed,1,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,1,10,1,1,2430608,LADYCROSS - STEEL CASING,00:00.0,00:00.0,00:00.0,E/15598-1,60765200,17399,WIP,1,08:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,2,0,1,1,393247,LADYCROSS - STEEL CASING - SITEWORK,00:00.0,00:00.0,00:00.0,E/15598-2,1966235,17400,Created,1,NULL,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,3,10,1,1,0,Section 1 Bulkhead.,00:00.0,00:00.0,00:00.0,E/15598-3,0,17422,WIP,1,00:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,4,10,1,1,0,Section 2 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-4,0,17423,WIP,1,12:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,5,10,1,1,0,Section 3 – 22mm thick 10 Ring Casing. ,00:00.0,00:00.0,00:00.0,E/15598-5,0,17424,WIP,1,20:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,6,10,1,1,0,Section 4 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-6,0,17425,WIP,1,30:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,7,10,1,1,0,Section 5 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-7,0,17426,WIP,1,22:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,8,10,1,1,0,Section 6 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-8,0,17427,WIP,1,22:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,9,0,1,1,0,Section 7 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-9,0,17428,Created,1,NULL,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,10,10,1,1,0,Section 8 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-10,0,17429,WIP,1,56:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,11,10,1,1,0,Section 9 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-11,0,17430,WIP,1,59:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,12,10,1,1,0,Section 10 – 22mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-12,0,17431,WIP,1,43:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,13,10,1,1,0,Section 11 – 18mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-13,0,17432,WIP,1,25:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,14,10,1,1,0,Section 12 – 18mm thick 10 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-14,0,17433,WIP,1,25:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,15,10,1,1,0,Section 13 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-15,0,17434,WIP,1,28:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,16,10,1,1,0,Section 14 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-16,0,17435,WIP,1,09:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,17,10,1,1,0,Section 15 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-17,0,17436,WIP,1,02:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,18,10,1,1,0,Section 16 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-18,0,17437,WIP,1,37:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,19,10,1,1,0,Section 17 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-19,0,17438,WIP,1,35:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,20,0,1,1,0,Section 18 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-20,0,17439,Created,1,NULL,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,21,10,1,1,0,Section 19 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-21,0,17440,WIP,1,56:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,22,10,1,1,0,Section 20 – 18mm thick 9 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-22,0,17441,WIP,1,48:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,23,10,1,1,0,Section 21 – 18mm thick 8 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-23,0,17442,WIP,1,37:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,24,10,1,1,0,Section 22 – 18mm thick 8 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-24,0,17443,WIP,1,20:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,25,10,1,1,0,Section 23 – 15mm thick 8 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-25,0,17444,WIP,1,48:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,26,10,1,1,0,Section 24 – 15mm thick 8 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-26,0,17445,WIP,1,22:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,27,10,1,1,0,Section 25 – 15mm thick 8 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-27,0,17446,WIP,1,04:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,28,10,1,1,0,Section 26 – 15mm thick 8 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-28,0,17447,WIP,1,26:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,29,10,1,1,0,Section 27 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-29,0,17448,WIP,1,30:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,30,10,1,1,0,Section 28 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-30,0,17449,WIP,1,09:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,31,10,1,1,0,Section 29 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-31,0,17450,WIP,1,51:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,32,10,1,1,0,Section 30 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-32,0,17451,WIP,1,39:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,33,10,1,1,0,Section 31 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-33,0,17452,WIP,1,57:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,34,10,1,1,0,Section 32 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-34,0,17453,WIP,1,30:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,35,10,1,1,0,Section 33 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-35,0,17454,WIP,1,34:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,36,10,1,1,0,Section 34 – 15mm thick 7 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-36,0,17455,WIP,1,15:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,37,10,1,1,0,Section 35 – 15mm thick 6 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-37,0,17456,WIP,1,56:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,38,10,1,1,0,Section 36 – 15mm thick 5 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-38,0,17457,WIP,1,14:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,39,10,1,1,0,Section 37 – 15mm thick 4 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-39,0,17458,WIP,1,30:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,40,10,1,1,0,Section 38 – 15mm thick 3 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-40,0,17459,WIP,1,35:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,41,10,1,1,0,Section 39 – 15mm thick 3 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-41,0,17460,WIP,1,36:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,42,10,1,1,0,Section 40 – 15mm thick 3 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-42,0,17461,WIP,1,47:00.0,00:00.0
STRABAG,STRABAG AG-UK BRANCH,6385,43,10,1,1,0,Section 41 – 15mm thick 3 Ring Casing.,00:00.0,00:00.0,00:00.0,E/15598-43,0,17462,WIP,1,00:00.0,00:00.0
TATAGLOBAL,TATA CONSUMER PRODUCTS GB LIMITED,5783,2,0,1,1,785,VO 19-018 - EXTRA POWDER COATING AND DELIVERY,00:00.0,00:00.0,00:00.0,E/13563-2,785,NULL,NULL,NULL,NULL,NULL
TDWILLIAMSON,TD WILLIAMSON UK LIMITED,5055,2,30,1,0,0,Work on stands for lead in/out,00:00.0,00:00.0,00:00.0,E/11166-4,0,13139,Completed,0,05:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,5781,1,30,2,0,1465,"FOW 8"" X 30""
CFW-060830-0000-0",00:00.0,00:00.0,00:00.0,E/13555-5,0,15458,Completed,0,00:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6260,1,30,1,0,168545,LINESTOP ADAPTORS,00:00.0,00:00.0,00:00.0,E/15191-1,0,17034,Completed,0,00:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6260,2,30,1,0,0,"46"" 600# LINESTOP VALVE ADAPTOR

PO NO. 205748",00:00.0,00:00.0,00:00.0,E/15191-2,0,17051,Completed,0,05:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6260,3,30,1,0,0,"48"" 600# LINESTOP VALVE ADAPTOR

PO NO. 205769",00:00.0,00:00.0,00:00.0,E/15191-3,0,17052,Completed,0,00:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6260,4,30,1,0,0,"42"" 600# LINESTOP VALVE ADAPTOR 

PO NO: 205750",00:00.0,00:00.0,00:00.0,E/15191-4,0,17053,Completed,0,04:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6260,5,10,1,1,0,"48"" 600# LINESTOP VALVE ADAPTOR

PO NO. 205769",00:00.0,00:00.0,00:00.0,E/15191-5,0,17054,Completed,0,00:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6260,6,30,1,0,0,"42"" 600# LINESTOP VALVE ADAPTOR 

PO NO: 205750",00:00.0,00:00.0,00:00.0,E/15191-6,0,17068,Completed,0,05:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,1,10,12,12,261900,30 x 30 x 30 600# CLOSESURE TEE,00:00.0,00:00.0,00:00.0,E/15244-1,2880900,17311,WIP,12,04:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,2,10,1,1,0,Team 30” 600lb Closure Tee A & B,00:00.0,00:00.0,00:00.0,E/15244-2,0,17342,WIP,1,26:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,3,10,1,1,0,Team 30” 600lb Closure Tee C & D,00:00.0,00:00.0,00:00.0,E/15244-3,0,17343,WIP,1,15:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,4,10,1,1,0,Team 30” 600lb Closure Tee E & F,00:00.0,00:00.0,00:00.0,E/15244-4,0,17344,WIP,1,23:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,5,10,1,1,0,Team 30” 600lb Closure Tee G & H,00:00.0,00:00.0,00:00.0,E/15244-5,0,17345,WIP,1,30:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,6,10,1,1,0,Team 30” 600lb Closure Tee I & J,00:00.0,00:00.0,00:00.0,E/15244-6,0,17346,WIP,1,12:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,7,10,1,1,0,Team 30” 600lb Closure Tee K & L,00:00.0,00:00.0,00:00.0,E/15244-7,0,17347,WIP,1,24:00.0,00:00.0
TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,8,0,1,1,0,MACHINING OF 3.5MM PIN HOLES ON 4 FLANGES,00:00.0,00:00.0,00:00.0,E/15244-8,0,17495,Created,1,NULL,00:00.0
TEAMVALVE,TEAM VALVE & ROTATING SERVICES LIMITED,5412,1,30,1,0,2940,DESIGN,00:00.0,00:00.0,00:00.0,E/12027-1,0,14254,Completed,0,00:00.0,00:00.0
TEAMVALVE,TEAM VALVE & ROTATING SERVICES LIMITED,5412,2,30,1,0,3700,DESIGN VERIFICATION and THIRD PARTY INSPECTION,00:00.0,00:00.0,00:00.0,E/12027-2,0,14255,Completed,0,00:00.0,00:00.0
